25.txt
P9SFFernandoPoo33-5a11,6
P9SFLlacuna47-6913,14
P9SFLaTeixidora-697e,10
P9SFMariaAguilo108-fc54,10
P9SFLlatzaret25-AH-f7d1,9
P9SFMariaAguilo119Rd2-96be,4
P9SFMariaAguilo119-5638,6
BCNcrdnyl9Rd2-acae,6
GSBCNVPlj5Rd1MALLA-ce18,3
GSComteGuell52-61ec,1
GSgV-rb-dce0,7
GS-BCNpisuerga17Rd2,5
BCNRamblaRaval29Rd2-090c,10
BCNRamblaRaval29Rd1-da53,2
BCNRobador30Rd1-fdaf,8
BCNRamblaRaval29Rd3-72eb,2
GSMagalhaes19-fbdf,8
BCNSantPau80Rd1-7710,8
BCNRobrenyo44-4658,2
BCNVistaRicaGSF-4c65,5
BCNBruniquer36Rd1-4a57,7
HWBellchite-da28,1
HWCtraCollblanc157-0758,6
BCN-GS-JpTarradellas40-6a5f,4
BCNNogueraPallaresa15-ac8f,11
BCNTravDalt42gsf-edf4,8
BCNgsfMarti62Rd1-029a,2
BCNRabassa62Rd3-fe79,8
BCNVirgili2-5fbc,2
BCN-GS-CanBruixa20-RKM5-7bbd,10
BCN-GS-CanBruixa20-NSM5-e48b,10
UPC-CN-Omega-cf70,9
BCN-GS-Salou2bis-3a56,6
GS-CanVies-b840,6
GSAvMadrid5-nb-9a57,8
UPC-CN-C6-E206-Alix,0
VLDC-PgePocaFarina1-dd6e,0
BCNGranVia146Rd1-75a1,7
BCNevaristoarnus5Rd5-02b4,6
BCNJocsFlorals148-6a1b,11
BCNmasnou24Rd2-8416,7
BCNSocors2-389c,3
GS-BCNpisuerga17Rd1,5
UPC-CN-C6-E104-Alix,4
UPC-CN-C6-E208-9d04,2
UPC-CN-C6-E208-4964,2
BCNPasteur41Rd2-4188,1
qMpJ2G2p,4
P9SFJoncar3Roof-9614,0
UPC-CN-D6-116-4a5c,2
HWErmitaBellvitge16Rd1,2
BCNPlDelBonSucces7-47ef,4
BCNLaCera51Rd1-7265,7
BCNLaCera51Rd2-72e2,2
BCNCmtBrll43Rd1-87e5,1
BCNElsSalvador24Rd1-fa70,4
BCNPeuDeLaCreu8Rd1-090d,9
BCNPeuDeLaCreu8Rd2-7242,2
GSRajolers10-6e45,3
QuesaSanRoque24Rd1-c1de,2
GSConstitucio174-02ed,7
SCGGeneralitat91Rd1-6231,1
GSJBusquets24-50b4,4
P9SFAlmogavers237-56ac,0
BCNcrdnyl9Rd1-f705,2
BCNMoli92-4fbc,1
SBLL-JoanMarti37-dfa0,7
BCNevaristoarnus5Rd4-988e,8
BCN-GS-CanBruixaRd6-2803,8
GSAvMadrid5-ns-7369,5
GSConselldeCent12-a1ef,2
UPClab104-tun-c632,4
GS-RamblaBadal140-NS-11ce,6
UPC-CN-C6-Terrat-Rocket-bcee,12
UPC-ETSEIB-NS-7094,8
UPC-CN-C6-Terrat-Alix-e81c,11
UPC-EETAC-d9f3,3
SJD-Major22-e20f,7
UPC-CN-D6-105-Rd1,4
BCNRamonBatlle57AP-6677,0
BCNSantPau32-36ee,8
BCNJocsFloralsXXXRd1-6a8a,4
UPC-CN-C6-E104-TL-WR841N-8a29,0
BCNLluisBonifac2-e25f,1
BCNsprncd367-6ae5,7
HWCtraCollblanc157-Rd2-ee8a,7
BCNBailen228Rocket5-de35,8
HW-Prat11-LaFundicio-7d35,2
BCNPsgMdColl69-e141,4
P9SFLopedeVega128-3842,13
BCNSantBaltassar25-7fe6,7
BCN-Sagunt66-8971,11
P9SFPallars272-f7b8,10
GSgV-nb-207c,7
P9SFPallars88-7d16,10
UPC-CN-Vertex-Pangea-NS-1193,3
BCNfeliucasanova24Rd1-e2d5,4
BCNJocsFlorals109-fe4c,5
BCNLaFabraRd5-c9b0,6
BCNLaFabraRd2-8523,7
BCNLaFabraRd1,0
BCNLaBostikRd1-2bfb,0
BCNEspai30Rd1-57f0,2
BCNCoroleu29Rd1-62ba,5
BCNARicardos10Rd1-5f1f,3
BCNLlenguadoc17Rack,1
BCNLlenguadoc17p0-d94d,2
BCNLlenguadoc10-67fc,5
BCNSantaCatalina59Rd3-805c,4
QuesaSanRoque28Rd1-ed09,2
BCNTirso15-8e19,2
BCNpsgMdColl70B-c0a5,9
qMp-7853,2
BCNPsgMdColl55-e204,6
BCNTirso41-e571,4
BCNpgTurull--289e,5
QuesaSanRoque7Rd1-8755,2
BCNvkkRepartidor24bis-e1ad,2
BCNvkkPgTurull41Rd1-9227,4
