Source;Target;Type;Weight
36360816693;5160;Directed;-89
36360816693;59;Directed;-80
36360816693;58;Directed;-89
36360816693;5168;Directed;-88
36360816693;54;Directed;-83
36360816693;57;Directed;-79
36360816693;50;Directed;-68
36360816693;524;Directed;-80
36360816693;518;Directed;-86
36360816693;520;Directed;-81
36360816693;522;Directed;-87
36360816693;523;Directed;-86
36360816693;513;Directed;-75
36360816693;512;Directed;-79
132;139;Directed;None
132;136;Directed;None
132;1214;Directed;None
132;1117;Directed;None
130;178;Directed;None
130;179;Directed;None
130;1214;Directed;None
130;1134;Directed;None
136;1211;Directed;None
136;198;Directed;-67
136;1214;Directed;-66
136;1133;Directed;-81
136;192;Directed;-70
136;182;Directed;-77
136;132;Directed;None
136;180;Directed;-69
136;181;Directed;-80
136;1221;Directed;None
136;1117;Directed;-76
136;1108;Directed;None
90;9;Directed;-80
90;92;Directed;None
90;95;Directed;-76
90;104459421554;Directed;-77
139;151;Directed;-90
139;1214;Directed;0
139;140;Directed;None
139;1133;Directed;-84
139;182;Directed;-85
139;132;Directed;None
139;180;Directed;-83
139;136;Directed;0
139;1221;Directed;None
92;90;Directed;None
95;90;Directed;-79
95;93;Directed;-68
95;104459421554;Directed;-82
3;3201;Directed;None
3;3200;Directed;None
3;3;Directed;-57
3;3195;Directed;-70
3;3187;Directed;0
3;3190;Directed;-73
3;3199;Directed;-87
818;832;Directed;-85
818;830;Directed;-88
818;86;Directed;-87
818;819;Directed;-73
818;825;Directed;-72
818;225877267718;Directed;-82
818;817;Directed;-58
819;818;Directed;-74
819;225877267718;Directed;-50
819;817;Directed;-63
104459421554;2206;Directed;-79
104459421554;2207;Directed;None
104459421554;2209;Directed;-67
104459421554;9;Directed;-65
104459421554;2197;Directed;-78
104459421554;2165;Directed;-81
104459421554;2199;Directed;-79
104459421554;95;Directed;-77
810;813;Directed;None
810;814;Directed;None
811;812;Directed;None
811;89;Directed;None
812;811;Directed;None
812;89;Directed;None
813;832;Directed;None
813;810;Directed;None
813;89;Directed;None
813;825;Directed;None
813;811;Directed;None
813;827;Directed;None
813;81;Directed;None
813;814;Directed;None
813;87;Directed;None
813;823;Directed;None
814;810;Directed;None
814;813;Directed;None
815;830;Directed;-83
815;834;Directed;None
815;88;Directed;-78
815;825;Directed;-82
815;81;Directed;-87
815;86;Directed;-85
815;823;Directed;None
815;822;Directed;None
817;818;Directed;-54
817;819;Directed;-59
817;225877267718;Directed;-51
719;77;Directed;-68
719;716;Directed;-85
719;713;Directed;-73
717;76;Directed;-76
716;77;Directed;-63
716;79831339542;Directed;-84
716;713;Directed;-71
716;719;Directed;-86
716;720;Directed;-79
715;714;Directed;None
715;74;Directed;None
715;73;Directed;-60
715;71;Directed;-62
715;721;Directed;-57
715;722;Directed;-84
714;715;Directed;None
714;74;Directed;None
714;70;Directed;None
713;719;Directed;-69
713;716;Directed;-69
713;77;Directed;-62
713;724;Directed;-76
713;725;Directed;-69
713;79831339542;Directed;-80
712;76;Directed;-60
712;78;Directed;-50
712;723;Directed;-46
712;711;Directed;-59
712;72;Directed;-77
711;712;Directed;-67
711;76;Directed;-54
711;72;Directed;-82
711;70;Directed;None
711;78;Directed;-36
711;79;Directed;None
711;723;Directed;-55
79831339542;716;Directed;-86
79831339542;713;Directed;-85
59;58;Directed;-82
59;55;Directed;-86
59;54;Directed;-85
59;50;Directed;-78
59;519;Directed;-86
59;5168;Directed;-77
59;527;Directed;None
59;520;Directed;-82
59;522;Directed;-86
59;513;Directed;-85
59;515;Directed;None
58;5160;Directed;-65
58;59;Directed;-80
58;5168;Directed;-82
58;54;Directed;-75
58;50;Directed;-67
58;525;Directed;-85
58;527;Directed;None
58;520;Directed;-70
58;523;Directed;-71
58;5164;Directed;-59
58;513;Directed;-85
58;512;Directed;-76
58;528;Directed;None
58;514;Directed;-82
55;520;Directed;-73
55;516;Directed;-87
55;515;Directed;None
55;50;Directed;-101
55;59;Directed;-102
54;5160;Directed;-72
54;519;Directed;None
54;512;Directed;-67
54;5164;Directed;-83
54;58;Directed;-72
54;5168;Directed;-86
54;57;Directed;-86
54;510;Directed;-86
54;50;Directed;-63
54;514;Directed;-64
54;524;Directed;-83
54;525;Directed;-77
54;527;Directed;None
54;520;Directed;-59
54;522;Directed;-78
54;523;Directed;-59
54;59;Directed;-81
54;513;Directed;-75
54;5;Directed;-86
