Source;Target;Type;Weight
36360816693;59;Directed;-82
36360816693;58;Directed;-87
36360816693;5168;Directed;-88
36360816693;54;Directed;-83
36360816693;57;Directed;-79
36360816693;56;Directed;-90
36360816693;50;Directed;-63
36360816693;524;Directed;-84
36360816693;518;Directed;-90
36360816693;520;Directed;-80
36360816693;522;Directed;-88
36360816693;523;Directed;-87
36360816693;513;Directed;-75
36360816693;512;Directed;-77
132;139;Directed;None
132;136;Directed;None
132;1214;Directed;None
132;1117;Directed;None
130;178;Directed;None
130;179;Directed;None
130;1214;Directed;None
130;1134;Directed;None
136;1;Directed;None
136;1211;Directed;None
136;198;Directed;-68
136;1214;Directed;-62
136;1133;Directed;-77
136;192;Directed;-69
136;182;Directed;-75
136;180;Directed;-69
136;181;Directed;-77
136;1221;Directed;None
136;1117;Directed;-76
136;1108;Directed;None
90;9;Directed;-77
90;93;Directed;-80
90;92;Directed;None
90;95;Directed;-79
90;104459421554;Directed;-76
139;151;Directed;-88
139;1;Directed;None
139;1214;Directed;-87
139;140;Directed;None
139;1133;Directed;-82
139;192;Directed;-89
139;182;Directed;-84
139;180;Directed;-82
139;136;Directed;0
139;1117;Directed;-90
139;1221;Directed;None
92;90;Directed;None
95;90;Directed;-80
95;93;Directed;-69
95;104459421554;Directed;-85
3;3201;Directed;None
3;3200;Directed;None
3;3;Directed;-59
3;3195;Directed;-69
3;3190;Directed;-73
3;3199;Directed;-88
3;3198;Directed;0
818;832;Directed;-83
818;830;Directed;-86
818;86;Directed;-85
818;819;Directed;-73
818;825;Directed;-75
818;827;Directed;None
818;225877267718;Directed;-80
818;817;Directed;-58
819;818;Directed;-73
819;225877267718;Directed;-49
819;817;Directed;-65
104459421554;2206;Directed;-80
104459421554;2207;Directed;None
104459421554;2209;Directed;-65
104459421554;9;Directed;-68
104459421554;2197;Directed;-79
104459421554;2165;Directed;-77
104459421554;2199;Directed;-82
104459421554;95;Directed;-79
104459421554;90;Directed;-78
810;813;Directed;None
810;814;Directed;None
811;812;Directed;None
811;89;Directed;None
812;811;Directed;None
812;89;Directed;None
813;832;Directed;None
813;89;Directed;None
813;810;Directed;None
813;827;Directed;None
813;81;Directed;None
813;814;Directed;None
813;87;Directed;None
813;823;Directed;None
814;810;Directed;None
814;813;Directed;None
814;81;Directed;None
815;830;Directed;-83
815;834;Directed;None
815;88;Directed;-80
815;825;Directed;-83
815;86;Directed;-88
815;823;Directed;None
815;822;Directed;None
817;818;Directed;-54
817;819;Directed;-60
817;225877267718;Directed;-52
719;77;Directed;-69
719;716;Directed;-88
719;713;Directed;-75
717;76;Directed;-75
716;77;Directed;-65
716;79831339542;Directed;-81
716;713;Directed;-74
716;719;Directed;-86
716;720;Directed;-79
715;714;Directed;None
715;74;Directed;None
715;73;Directed;-61
715;71;Directed;-57
715;721;Directed;-58
715;722;Directed;-85
714;715;Directed;None
714;74;Directed;None
714;70;Directed;None
713;719;Directed;-71
713;716;Directed;-72
713;77;Directed;-57
713;724;Directed;-78
713;725;Directed;-69
713;79831339542;Directed;-82
712;76;Directed;-62
712;78;Directed;-49
712;723;Directed;-47
712;711;Directed;-52
712;72;Directed;-78
711;712;Directed;-65
711;76;Directed;-51
711;72;Directed;-80
711;70;Directed;None
711;78;Directed;-37
711;79;Directed;None
711;723;Directed;-54
79831339542;716;Directed;-83
79831339542;713;Directed;-86
59;58;Directed;-81
59;55;Directed;-83
59;54;Directed;-83
59;50;Directed;-75
59;5168;Directed;-78
59;527;Directed;None
59;520;Directed;-82
59;522;Directed;-87
59;513;Directed;-83
59;515;Directed;None
59;516;Directed;0
58;5160;Directed;-66
58;59;Directed;-81
58;518;Directed;0
58;5168;Directed;-83
58;54;Directed;-77
58;50;Directed;-68
58;525;Directed;-82
58;527;Directed;None
58;520;Directed;-68
58;522;Directed;-85
58;523;Directed;-71
58;5164;Directed;-60
58;513;Directed;-83
58;512;Directed;-74
58;528;Directed;None
58;514;Directed;-79
55;520;Directed;-77
55;516;Directed;-89
55;515;Directed;None
55;50;Directed;-100
55;59;Directed;-98
54;5160;Directed;-74
54;519;Directed;-77
54;512;Directed;-66
54;5164;Directed;-85
54;58;Directed;-71
54;5168;Directed;-87
54;57;Directed;-87
54;510;Directed;-87
54;50;Directed;-63
54;514;Directed;-65
54;524;Directed;-80
54;525;Directed;-78
54;527;Directed;None
54;520;Directed;-60
54;522;Directed;-79
54;523;Directed;-51
54;59;Directed;-82
54;513;Directed;-73
54;5;Directed;-89
54;528;Directed;None
54;36360816693;Directed;-91
57;519;Directed;-77
57;59;Directed;-84
57;5168;Directed;-72
57;54;Directed;-85
